id,(Intercept),GroupP,GroupT2DM,GroupT2DM_P
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Erysipelotrichaceae_UCG-006,0.6167706426674985,-0.41199505636135514,-0.467494173538128,-0.3003055277642054
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Peptostreptococcaceae;g__Peptoanaerobacter,0.8743987350146073,0.3774919739246426,-0.07689237395992349,0.2406633277817303
d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadaceae;g__Candidatus_Saccharimonas,2.642685463782051,0.24945469423630337,-1.117344863708673,-0.6083069570531704
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__Propionivibrio,2.5975065458038107,-0.7303845810296923,-0.7755199627884402,-1.3043417548580132
d__Bacteria;p__Bacteroidota;c__Bacteroidia;__;__;__,0.4660290128633199,-0.30605589880987266,0.15453378829074688,-0.35606703020123576
d__Bacteria;p__Firmicutes;c__Bacilli;o__Mycoplasmatales;f__Mycoplasmataceae;g__Mycoplasma,1.947347166602236,0.006371094071184635,0.15234315937073506,0.2377288797315351
d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfobulbaceae;g__Desulfobulbus,1.5667028026834564,-0.4924138526406898,-0.2750179956350697,-0.5103353310923553
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Defluviitaleaceae;g__Defluviitaleaceae_UCG-011,1.4148963319050192,0.6777667459249848,-0.5685778228128465,-0.4428134597053467
d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadaceae;__,1.5518098554098918,0.004553972345660129,-0.13881671971361256,-0.7395765347786052
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Propionibacteriales;f__Propionibacteriaceae;g__Brooklawnia,0.3641977782366731,0.10247946594265142,-0.090818224224514,0.07947574235785645
